11986	91	32	10	16
10667	50	19	7	18
18521	61	21	8	14
19897	96	35	9	17
14189	50	24	7	6
20908	39	13	3	8
3028	58	22	5	11
18183	73	25	9	17
14141	56	17	7	14
596	55	24	8	12
8423	69	27	6	15
18336	59	20	.	12
455	44	16	6	9
9411	95	39	10	18
19789	39	17	.	7
1066	79	26	6	16
10997	49	24	13	10
253	70	29	.	13
16608	66	26	7	17
788	28	11	6	1
13594	51	20	5	7
20377	25	9	8	9
14444	47	23	11	16
11128	49	19	7	9
3614	88	37	9	17
10636	83	33	4	17
11627	63	23	7	14
18221	80	36	6	16
15148	67	32	8	13
17528	63	33	8	17
5689	63	29	10	15
19952	81	34	7	16
14374	65	28	9	14
10245	75	25	8	13
11502	74	31	9	14
13282	55	36	10	9
19754	87	30	6	16
13240	79	34	8	18
15081	19	10	7	1
5026	88	31	6	17
9693	76	32	6	17
1411	51	28	10	14
4879	85	38	.	15
5873	85	36	12	20
17540	62	26	6	11
14318	55	23	7	17
14486	41	18	5	14
6521	71	25	6	12
2369	71	29	6	15
5972	83	31	11	17
17814	39	14	6	8
7939	80	27	8	15
6103	92	35	12	13
5208	34	12	7	3
14782	46	23	7	11
8406	82	35	8	13
16577	71	30	8	15
7250	51	21	11	11
360	95	35	.	18
6314	20	10	.	2
4480	89	25	7	16
5768	85	31	.	17
12162	26	10	5	7
1483	70	38	.	9
19528	66	28	8	12
1184	50	19	8	8
14058	48	16	.	11
318	70	24	5	16
1251	40	26	9	15
2835	32	18	7	4
2634	56	23	9	9
15164	49	18	6	8
19738	80	33	7	18
6081	68	30	9	10
20804	84	30	7	16
679	76	32	7	17
1678	92	37	10	17
9248	41	18	6	3
12211	59	17	3	11
2420	80	29	10	15
569	90	27	7	18
6074	59	31	9	15
16883	63	29	11	13
11588	70	33	10	10
12240	38	18	10	6
19650	61	26	6	13
14949	87	30	.	17
14977	84	28	7	16
12983	96	41	11	18
6383	65	23	10	14
20261	54	19	7	14
11456	66	23	7	14
12479	23	9	5	3
13028	59	17	2	11
4241	99	38	12	16
3354	78	28	9	12
17950	83	28	7	17
18400	25	10	6	2
16333	84	37	9	17
10730	92	33	10	16
10598	80	27	.	16
5247	69	24	8	13
11814	80	31	.	17
21254	56	23	5	16
12687	53	22	9	11
4558	98	29	.	19
13285	91	32	7	18
14896	67	24	7	14
7811	39	16	6	10
4623	89	34	11	13
19963	35	18	5	6
15954	85	21	5	15
7714	92	31	.	17
20450	59	21	8	11
9628	99	36	10	19
11235	63	17	10	7
21077	79	24	5	14
15036	22	11	.	2
557	79	27	6	12
10068	80	26	7	13
19840	56	21	4	14
9056	94	32	7	15
12918	75	26	8	18
12759	38	16	8	9
16248	52	23	9	10
13042	36	15	6	4
6341	81	31	11	16
1344	65	35	.	14
19433	66	29	7	18
592	94	40	11	19
2189	39	22	10	8
10081	84	34	9	16
20553	48	22	6	8
10346	82	36	8	18
3318	93	32	8	16
3672	54	23	4	12
178	90	28	.	13
16979	92	31	9	19
2809	95	35	9	15
1936	55	27	9	14
18770	56	28	8	14
17754	81	32	8	17
7593	60	25	7	18
18636	72	28	8	17
6253	91	35	10	19
10609	55	22	10	9
13626	50	20	4	5
8398	43	22	9	8
1187	94	30	5	19
8942	58	24	7	14
10552	72	29	8	17
12764	81	29	7	19
17769	53	24	7	14
8950	16	4	11	.
17737	78	21	5	15
17160	58	20	8	12
18282	76	32	10	13
15307	97	35	9	20
2430	85	28	8	10
1512	35	15	.	4
11826	91	42	8	15
16740	68	25	3	13
7399	85	35	5	15
1482	92	35	.	18
8063	79	28	7	15
10589	41	13	7	11
14303	41	7	.	6
412	79	27	7	14
5975	66	26	8	18
2277	49	19	8	11
10687	41	16	.	11
10440	84	29	7	13
15945	74	35	9	17
5086	48	16	6	12
9383	84	36	9	16
3447	62	35	9	9
10888	61	28	8	15
4569	82	23	7	17
18067	86	26	7	13
6820	88	29	7	18
11680	54	27	9	11
19001	86	28	10	18
1819	77	32	6	18
14279	60	23	6	19
18867	77	26	8	12
3737	71	12	8	18
18586	81	32	.	15
2530	47	19	6	13
11625	45	22	9	14
10619	69	31	9	15
13239	87	25	7	17
12226	83	28	8	15
4531	86	34	8	12
14108	39	16	9	4
1853	53	20	6	13
801	65	26	5	16
2838	34	17	6	6
14490	51	18	6	9
4498	81	37	.	17
20049	80	38	10	15
10784	75	27	9	15
17811	79	31	10	15
18137	86	33	.	18
10258	38	16	5	13
123	48	22	8	8
19859	43	12	7	7
19629	81	30	8	14
19924	89	40	7	17
6623	59	19	.	5
3060	91	31	.	19
1874	98	40	11	18
8524	83	30	10	12
11105	48	29	10	15
9026	40	21	.	7
3393	92	27	7	15
8799	92	25	7	14
6417	25	17	.	3
4832	58	37	9	10
16106	94	31	11	18
3893	62	30	9	11
9668	55	27	11	12
15463	89	40	9	17
12158	81	24	8	18
15086	94	30	8	16
17239	26	11	8	3
4411	56	23	8	13
20798	46	17	7	10
191	75	25	7	12
7778	65	26	8	18
10209	86	43	10	17
8014	87	23	4	12
3632	90	39	7	15
9143	94	32	6	18
14515	100	37	7	19
15510	75	25	6	16
16412	88	41	13	14
12397	84	30	8	14
8093	68	31	8	13
9808	86	26	6	17
20027	35	16	8	3
6614	39	16	8	6
982	85	33	9	11
15802	77	33	8	13
13228	72	24	.	18
465	59	23	8	14
18345	67	28	6	16
4907	95	39	.	16
15769	87	29	9	13
5869	65	30	6	16
17265	73	33	10	14
4313	35	16	5	4
10123	86	23	6	16
10867	77	38	.	12
703	66	25	6	14
19552	90	23	6	18
11329	55	19	3	13
18348	67	31	9	12
7318	83	34	11	14
7316	55	22	10	9
19571	91	37	7	17
20028	78	26	8	15
6350	94	30	4	18
11471	58	24	8	15
3087	69	30	6	8
7264	53	16	7	13
14964	68	30	8	10
3694	80	37	10	15
17721	62	18	5	14
1852	64	28	6	12
18410	51	24	9	8
8194	87	31	4	18
19733	68	32	11	14
2728	71	29	12	17
5551	16	11	6	0
13080	63	26	9	12
19435	42	20	7	6
59	49	22	8	10
12003	62	26	11	11
7263	81	35	7	18
2584	87	31	6	15
20243	93	40	12	18
20252	48	21	.	10
11238	51	19	.	9
4494	38	16	9	2
19140	96	26	8	16
7150	62	29	9	.
1082	54	15	5	9
6308	17	10	.	0
13641	58	22	.	11
17397	91	38	8	16
9681	49	27	8	14
15844	58	24	.	14
13118	49	18	8	8
14740	38	18	9	7
12284	45	19	9	8
20833	95	32	9	14
13573	81	34	10	15
20182	37	15	6	4
9282	74	34	9	11
5345	68	25	7	19
10693	39	21	9	3
9512	49	21	.	10
14729	32	11	4	3
1958	75	37	8	16
11130	66	28	6	14
19806	88	36	9	18
1161	82	28	3	18
20729	78	27	8	13
16860	83	32	13	16
21211	86	30	6	19
8193	49	19	6	10
7149	89	35	7	18
16980	82	30	.	16
4488	26	12	6	2
18439	69	18	7	16
295	75	29	3	16
6235	66	24	8	13
1155	92	39	10	20
17232	37	17	.	7
2252	64	12	6	10
7452	42	24	7	10
19632	53	19	4	11
18700	83	30	4	13
7240	78	30	11	16
4248	67	22	9	8
8311	88	30	8	18
16560	86	35	5	18
1632	62	21	6	11
17486	84	39	9	13
18663	82	25	8	7
17126	92	35	9	13
3281	50	21	7	18
7666	57	22	8	13
2458	46	15	8	7
1068	54	17	.	13
17335	76	27	8	13
18472	67	29	9	12
4427	65	23	9	10
6602	56	23	8	14
18013	77	25	7	13
5128	62	29	4	16
1224	90	32	10	12
12327	75	31	7	16
3820	65	15	.	15
18256	91	33	11	18
9186	92	27	.	18
16717	81	36	9	17
18845	78	24	8	13
3299	78	30	8	16
17909	13	3	.	0
3744	79	30	7	14
15535	66	29	7	12
15860	92	31	7	19
19415	88	31	7	18
5761	61	17	7	13
15817	66	16	5	8
1882	50	22	.	6
5575	87	23	5	12
14105	85	25	9	15
1274	80	32	9	17
5514	68	24	6	18
6566	75	29	.	17
12084	53	24	7	14
1470	76	33	8	15
4140	79	37	10	18
5132	69	31	.	12
10838	81	34	6	15
7677	19	10	6	4
18862	62	20	7	19
18037	27	11	8	7
13845	87	34	10	18
8589	82	31	11	16
2217	84	21	7	18
16721	59	39	13	13
14031	72	22	6	14
20325	39	19	6	9
9092	77	23	7	14
18875	57	17	3	11
18323	66	28	7	12
248	97	35	11	17
3661	43	21	9	9
3274	94	27	6	16
15043	39	17	7	9
19295	98	32	8	18
13338	22	9	6	4
1621	66	22	8	11
10980	75	27	9	17
5518	61	22	4	10
13908	91	24	7	19
18520	26	8	6	2
20926	44	19	8	9
18049	37	17	.	7
3951	45	21	8	11
3461	87	33	.	14
13067	87	41	10	15
6193	74	31	9	14
17475	94	30	6	19
18635	62	25	.	18
14097	90	38	13	19
11003	35	10	7	3
8750	90	28	10	19
6181	26	11	9	3
4107	64	33	11	15
13720	71	21	6	17
5951	55	24	11	8
18987	48	20	7	9
1863	74	33	7	19
14552	79	26	.	13
18512	93	36	8	16
17149	65	28	12	18
9643	94	37	10	20
7310	52	30	7	16
3387	70	24	6	18
21262	86	33	10	17
14827	72	22	6	16
18646	42	12	.	4
6811	91	33	9	17
9897	86	28	8	17
8534	88	31	9	19
9735	81	24	9	13
11381	75	30	8	13
17285	65	33	8	15
14379	87	17	6	16
17213	78	28	9	16
7153	53	19	7	11
8701	67	29	8	16
13568	61	23	4	11
5887	70	14	8	11
19865	74	23	8	16
13439	85	33	7	15
8342	84	33	7	15
19592	51	18	9	14
12026	66	20	8	13
20162	79	26	.	14
13850	60	28	9	10
17215	60	23	7	12
8696	88	29	6	18
7543	66	25	.	14
2366	79	27	8	16
7787	58	19	9	11
12890	80	24	.	.
2365	93	28	9	18
10294	52	17	7	11
10109	39	13	.	7
14996	52	16	7	11
6933	66	26	4	15
16124	50	23	5	6
16509	76	28	9	14
13567	42	16	8	6
19556	83	37	.	19
1463	41	15	.	8
5938	49	16	3	10
3916	80	28	.	17
20534	65	33	10	15
20277	95	33	10	19
2893	70	32	.	16
20244	89	27	7	18
11068	63	29	8	10
9763	91	32	6	18
657	53	30	6	13
7910	78	28	7	18
694	84	31	.	17
9140	19	6	.	4
3098	84	28	8	14
2400	73	29	7	18
10161	77	29	9	17
10336	83	27	5	17
5018	68	24	8	14
13191	40	15	6	5
19115	91	39	8	16
19980	52	25	8	15
8315	86	30	6	16
5373	70	24	9	11
18665	40	22	8	7
3668	83	24	.	16
18309	15	4	2	0
8037	43	18	7	8
14344	85	29	8	10
8676	83	34	8	18
10112	77	29	.	11
17379	62	23	7	14
18787	52	23	9	11
7094	44	15	9	9
17252	58	24	7	9
9152	88	39	10	16
13562	38	14	.	6
14462	63	20	7	13
8830	89	30	10	18
4430	77	36	13	14
4239	93	28	7	17
19594	54	19	.	10
6434	77	22	.	17
11564	78	25	.	15
10381	56	20	8	10
4704	34	13	.	9
6986	64	22	.	15
17854	87	34	9	19
14404	93	38	.	19
3621	97	36	10	18
16488	52	21	.	7
19190	80	27	9	14
16518	84	37	10	13
13350	65	29	8	14
507	61	23	9	13
16719	71	27	9	14
15278	54	16	3	10
2411	77	30	7	16
11912	51	18	6	5
17321	70	35	10	14
10168	31	18	8	9
19476	46	19	6	11
15740	90	32	9	20
18877	88	32	8	16
8202	35	14	.	6
18557	73	26	7	18
21134	58	21	9	7
5657	80	25	6	17
8908	87	28	6	17
14230	86	29	8	12
16703	22	9	6	0
11875	68	22	9	15
15276	83	31	11	12
7298	94	35	10	18
15766	64	32	9	9
13836	76	27	5	17
1030	68	31	7	16
12291	92	36	8	15
1105	65	21	4	11
19973	88	34	7	17
10121	56	20	7	9
11193	62	27	7	8
3503	80	29	6	16
9558	59	16	.	12
8086	42	20	8	10
19218	65	21	7	18
14853	72	20	7	18
11269	42	17	7	9
1507	72	21	5	13
3697	45	20	.	13
11029	70	34	6	14
20575	94	35	10	16
10171	76	30	.	18
8130	32	8	5	2
16987	68	23	9	7
20938	90	34	9	17
10387	76	27	.	14
11904	43	18	6	7
11856	45	23	8	3
18015	76	35	8	19
14984	47	24	7	13
2010	46	19	9	7
18320	91	25	6	17
773	74	22	6	17
7766	88	31	10	16
12692	81	26	6	17
10835	76	29	.	15
17331	36	13	10	5
7826	41	18	.	6
21225	94	40	7	17
18684	94	33	6	15
10454	45	16	7	7
9364	28	12	6	4
1286	52	28	10	14
19676	65	17	.	13
17393	49	19	5	8
635	68	35	11	17
4385	73	35	7	19
5890	57	26	8	14
13902	21	8	5	2
13393	70	27	9	15
856	56	25	.	10
5362	45	22	2	4
4676	74	21	7	15
2732	56	25	.	11
443	77	26	8	15
18596	56	21	8	12
16011	85	22	8	15
15032	23	11	11	3
12745	77	29	.	18
10892	41	14	9	6
5284	63	20	.	17
17791	41	12	9	5
4565	63	22	.	13
14947	55	21	6	9
12498	92	29	5	17
12573	65	24	.	12
10876	40	15	.	5
2269	72	35	9	16
7163	63	22	8	12
11284	52	26	.	14
10231	89	24	8	18
2690	40	22	6	13
1759	70	17	4	17
6321	72	23	8	12
15345	92	35	.	16
2254	72	23	3	17
10070	79	31	9	18
2641	49	25	9	11
15128	83	35	12	13
20667	70	19	10	16
11460	87	26	10	19
18644	97	30	11	16
5744	92	36	9	19
8546	86	19	.	18
10411	60	24	.	10
16355	84	23	10	18
17230	38	25	11	15
5870	64	27	6	17
3363	73	34	11	13
1043	68	27	8	14
18601	94	28	6	18
9616	53	16	9	14
18708	39	16	7	13
15139	81	23	7	12
15861	26	16	8	0
20937	43	19	.	14
2055	66	24	.	16
19089	63	26	.	12
8476	92	38	9	18
14111	61	31	.	10
9402	83	28	6	16
4293	69	23	10	16
1977	55	24	3	14
7948	44	16	.	5
5627	70	25	7	12
3212	22	10	.	1
1279	74	30	8	15
5056	90	37	11	16
7321	52	15	7	14
3491	82	24	7	16
5554	71	36	6	13
17943	79	25	9	17
10801	67	17	9	16
16372	45	18	6	8
3718	60	23	7	9
8667	88	42	9	17
484	62	13	6	13
17932	97	38	12	17
8195	79	30	6	17
13108	78	27	.	15
19285	47	17	.	8
4163	39	10	7	5
370	62	24	11	16
16300	73	28	8	17
9665	76	28	7	13
3390	17	4	.	2
852	61	25	9	18
3042	37	14	.	6
18239	54	25	9	12
10859	91	35	10	19
4295	51	25	7	7
5613	70	30	7	15
1565	46	20	9	5
9911	52	15	6	16
8656	38	16	7	11
2752	53	19	8	9
2323	64	24	8	13
9731	51	18	8	15
1817	52	18	6	11
12408	51	20	9	12
20675	51	24	7	3
9578	81	23	8	16
10963	84	31	9	18
3976	80	37	7	14
456	82	33	8	18
11073	73	25	3	14
9268	29	16	5	2
13975	75	30	11	12
13442	43	17	.	9
4415	52	20	6	1
6075	45	22	7	14
8560	78	19	6	16
20219	84	29	9	12
5424	62	26	.	10
21292	50	22	.	11
811	89	40	13	18
19255	69	24	5	13
5063	30	15	6	1
3494	64	31	7	15
4670	36	13	8	5
7021	60	27	7	11
504	63	17	7	14
14544	91	32	6	16
6756	92	38	10	19
3705	73	15	.	14
3227	88	39	9	14
18844	70	24	7	14
717	96	32	.	15
20433	74	26	6	17
19123	94	38	10	18
18780	71	26	6	17
17591	84	29	8	19
12469	85	37	10	16
16307	91	36	10	16
10152	89	26	6	13
16344	71	24	8	14
6688	50	23	7	4
12971	46	13	.	12
1520	88	29	8	18
12477	83	35	.	13
9570	70	26	6	14
6336	36	13	6	6
18053	81	35	10	17
12651	53	25	8	9
5164	81	37	12	16
7145	75	29	8	15
19776	54	13	6	9
11600	76	26	.	18
12897	62	18	.	13
4626	88	34	10	13
18934	54	31	6	14
17181	88	31	9	15
10479	43	16	8	10
345	67	24	8	16
2684	61	21	6	13
7302	64	16	7	14
11622	91	26	10	16
16161	55	21	8	9
6224	48	16	.	14
13222	78	24	7	16
20216	65	26	7	15
4929	52	15	9	12
1032	19	10	7	7
10914	65	15	.	10
10821	51	21	7	8
363	42	20	4	9
13392	74	27	9	18
12385	96	39	7	16
7290	49	24	9	10
5274	57	23	8	10
15416	50	18	2	14
8189	56	22	6	15
2813	65	24	5	16
12057	56	26	.	8
16649	70	25	6	14
11978	72	19	6	17
2559	88	26	6	16
1806	97	37	7	19
17884	80	34	8	17
5531	50	20	7	10
19152	44	16	8	10
13678	91	30	10	19
13949	40	17	8	6
12052	71	27	.	13
12812	59	28	7	12
10851	34	14	7	4
18705	93	16	8	13
12079	51	21	5	7
1705	25	10	3	1
6549	16	4	9	1
9121	80	24	4	18
7198	91	31	.	17
18638	67	31	7	14
3007	83	27	.	17
2262	91	27	6	18
9771	67	19	5	18
12571	14	4	9	4
8140	92	37	7	18
15716	67	27	5	20
10396	85	25	7	17
14052	42	20	7	8
7961	74	35	9	16
9133	95	30	7	18
13148	49	16	6	11
4955	90	24	7	17
13598	96	39	.	16
12264	59	28	5	12
3040	50	19	9	13
13449	78	30	8	15
8631	43	18	6	8
5517	62	19	6	15
20190	93	38	11	18
13748	38	18	.	4
16376	77	24	6	16
5508	96	38	7	17
6262	42	12	5	3
12536	53	23	6	8
14251	87	20	2	13
14856	87	38	12	16
7968	82	34	6	17
2175	75	21	7	15
15545	87	31	8	16
6025	95	30	7	18
15512	74	24	7	17
20220	63	22	9	14
4552	97	41	10	18
5045	50	23	9	5
19446	42	17	7	10
19026	79	33	9	14
43	88	32	11	11
20289	31	12	5	5
11775	67	32	3	15
8639	85	34	10	16
13052	97	37	8	16
16255	96	40	10	16
1662	72	26	6	15
13654	48	20	8	13
84	88	23	8	17
8371	83	34	8	13
6938	92	33	5	19
2902	26	11	9	4
18302	61	30	8	11
11603	89	36	6	17
8594	65	18	6	14
12155	83	31	7	18
17751	73	35	6	13
19772	86	30	6	15
13653	48	22	6	12
1181	73	21	.	17
1027	83	36	6	15
11667	74	31	9	15
19051	70	30	9	18
6177	84	32	.	15
5823	85	31	7	18
15194	81	27	7	15
11212	44	10	6	13
10350	90	35	11	17
6560	78	33	.	18
2169	55	25	9	12
18148	32	18	5	6
15306	74	34	10	15
15783	65	25	7	16
13325	52	26	11	11
6957	88	32	8	19
14887	23	10	5	3
3964	58	15	7	13
19855	86	23	.	17
7712	79	28	9	13
10538	87	37	10	13
7834	79	26	7	16
6966	43	18	8	4
4202	96	24	9	18
4677	77	28	7	11
15859	81	31	6	17
15457	67	28	9	15
7353	86	36	6	17
14644	91	36	12	17
4505	57	25	6	16
11080	78	27	8	14
19709	58	21	.	14
196	66	23	6	16
19942	69	16	.	16
1160	97	39	14	18
21231	23	10	.	3
17127	85	17	.	17
5389	54	22	10	11
14888	77	29	.	16
15135	83	29	.	18
7913	45	19	5	3
1704	56	23	6	6
11425	89	26	6	14
15106	44	23	7	10
9447	43	20	5	8
20703	55	22	5	13
21249	29	11	9	6
6878	64	31	5	15
15714	65	30	9	14
16699	91	37	7	18
4748	92	37	9	17
9508	86	29	7	16
12952	49	22	8	15
5749	97	29	8	19
19214	83	33	.	16
8991	49	25	7	9
17070	89	19	.	15
5964	43	13	6	9
10904	89	33	9	18
19808	84	37	12	11
